beta0_hat,beta1_hat,ci_beta0_low,ci_beta0_high,ci_beta1_low,ci_beta1_high,pvalue_beta1,scenario,scenario_label,n,model
0.03238630050022334,2.032140963608605,-0.6109112909819636,0.6756838919824102,1.9124358751628603,2.1518460520543496,1.3961860537585564e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2712617445776218,1.993748013272208,0.704174657508704,1.8383488316465395,1.888224207784893,2.099271818759523,7.399953666416679e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.3952283825321583,1.9231392439049648,0.8991688926201804,1.8912878724441362,1.8308322837973603,2.0154462040125694,5.007649985197968e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0391863305503,1.9994446427842558,0.5112043828526173,1.5671682782479825,1.901197538203486,2.0976917473650256,9.562858326320278e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.43413542934943705,2.015967550399866,-0.15967149419314852,1.0279423528920226,1.9054717064179456,2.126463394381786,1.9343083394640075e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
-0.055708231906607564,2.049789253547143,-0.5788718552528415,0.46745539143962633,1.9524387448036458,2.14713976229064,3.739777375830631e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8468364553429935,1.994335731017757,0.1364292039539553,1.5572437067320317,1.8621428486161786,2.1265286134193353,3.504842389122867e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2193701021242778,1.8883781996908633,0.4658586551424282,1.9728815491061273,1.7481644703062709,2.0285919290754557,7.62655217392847e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7072477392923073,2.0061191905829645,0.23184054097365986,1.1826549376109547,1.9176552176472703,2.0945831635186587,4.816545196995613e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.7739714429309679,1.923846298165467,0.7673429033953179,2.780599982466618,1.7365324329301073,2.1111601634008266,1.0707491410552869e-18,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.17912096226743024,2.0623407779479495,-0.757548588022093,1.1157905125569534,1.8880449110793913,2.2366366448165076,2.4849045062353733e-20,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.9708387638389737,1.9104433461602497,1.4902091717502441,2.451468355927703,1.8210075879786232,1.9998791043418762,2.5134155383721894e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.545800717512582,1.990087539364957,1.095781061652983,1.995820373372181,1.9063476910890156,2.0738273876408986,1.3172940530828854e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.5402484534971428,1.9609450002350213,0.8384062893224468,2.2420906176718387,1.8303459128920816,2.091544087577961,3.989210996061125e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.932567523098606,1.9906201367518972,1.3199701412897662,2.5451649049074456,1.8766277563325942,2.1046125171712005,6.436631099704692e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.3852107276467343,2.043496954874835,0.7424158702069997,2.028005585086469,1.9238854153927631,2.1631084943569068,1.1731454365221435e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.6660401348180136,1.9383989064968772,1.0038284094919532,2.328251860144074,1.815174268009854,2.0616235449839007,1.1214015552552274e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2525049811370188,2.0749440036143643,0.7019761530458759,1.8030338092281617,1.9725013659748492,2.177386641253879,1.0901583394997462e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7600022402905369,2.015878271290451,0.2761718113873967,1.243832669193677,1.925846900037918,2.1059096425429837,6.844684441819064e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.033322505121558,2.1103793134136217,-0.060121635037486465,2.126766645280602,1.9069107644227241,2.3138478624045193,8.26289348983565e-19,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9929449272802212,1.9546197739170028,0.3549306798963513,1.630959174664091,1.8358978123800984,2.073341735453907,3.2301353979011157e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
